"","created_at","id","full_text","lang","retweet_count","favorite_count"
"448","Fri Aug 02 01:40:48 +0000 2019",1157103925054623744,"@slpng_giants_pt Poxa, @hotmart, logo vcs que tem um trabalho super bacana de Ciencia de Dados... não contribuam co… https://t.co/vmJEhOgJCU","pt",0,1
"449","Wed Jul 31 17:53:07 +0000 2019",1156623841189404672,"https://t.co/8O3ams054P","es",0,1
"450","Wed Jul 31 14:54:31 +0000 2019",1156578893886869504,"@madalenamcb @carol04031 O que estava em cima da mesa: história, filosofia, psicologia, Ciencia política, gestão de… https://t.co/Ak324iI3eG","pt",1,0
"451","Tue Jul 30 23:16:45 +0000 2019",1156342900017586176,"RT @cepesp: Bolsonaro transformou os dados da science-19 em rusga política. No lugar de buscar o apoio da Ciencia, o database faz o contrário.…","en",0,0
"452","Tue Jul 30 23:15:09 +0000 2019",1156342495258824704,"Vg é um pateta mano ele banaliza a Ciencia, desacredita, é por causa desse tipo de gnt q a gnt tá nessa situação hj… https://t.co/zkLxoUO7v2","pt",0,0
"453","Tue Jul 30 03:19:43 +0000 2019",1156041656619229184,"Esconder dados não apaga queimada na Amazônia Facebook: https://t.co/2X3THruXbh
No Papo Com Ciencia dessa semana, D… https://t.co/ODR07NzfW4","pt",0,1
"454","Tue Jul 30 00:39:41 +0000 2019",1156001380567437312,"@JuniorDuart5 Tá certo! Temos que parar de dar mole pra discursinho irracionalista. Ciencia se baseia em dados e em… https://t.co/V9MJlwNdPF","pt",0,5
"455","Mon Jul 29 10:07:12 +0000 2019",1155781815912865792,"@LuizTheKomander @eilararodrigues @JoaoMJr1 @felipeneto Falou sim. E isso é Ciencia de Dados. Se você quer prever a… https://t.co/hD81ETaP5m","pt",1,1
"456","Sun Jul 28 18:30:32 +0000 2019",1155546093570134016,"@LuizTheKomander @eilararodrigues @JoaoMJr1 @felipeneto da Ciencia de Dados","en",0,0
"457","Sun Jul 28 01:33:10 +0000 2019",1155290067423940608,"RT @lsb_oficial: Ciencia e esporte: como funciona a análise de dados no basquete mytwitterdataeiro, confira a matéria no Lance. 
https://t.co/qQrg…","pt",0,0
"458","Sat Jul 27 14:17:04 +0000 2019",1155119919714983936,"Ciencia e esporte: como funciona a análise de dados no basquete mytwitterdataeiro, confira a matéria no Lance. 
https://t.co/qQrgDL3MKd","pt",0,0
"459","Sat Jul 27 14:11:44 +0000 2019",1155118575948042240,"RT @cepesp: Bolsonaro transformou os dados da science-19 em rusga política. No lugar de buscar o apoio da Ciencia, o database faz o contrário.…","pt",0,0
"460","Thu Jul 25 14:35:56 +0000 2019",1154399890899947520,"A Ciencia é linda demais. Eu sou completamente apaixonada por estudo embasado. Esses dados novos sobre o comportame… https://t.co/Nl8EUemHfk","pt",0,3
"461","Thu Jul 25 01:03:55 +0000 2019",1154195541611466752,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",0,5
"462","Thu Jul 25 01:01:23 +0000 2019",1154194903573979136,"RT @PesquisaFapesp: https://t.co/U4CE7crcax Nova plataforma permitirá acesso e compartilhamento de informações clínicas e laboratoriais de…","pt",0,5
"463","Thu Jul 25 00:59:25 +0000 2019",1154194406431477760,"@jdoriajr Concordo contigo, mas acho que vc não esta em uma posição boa para criticar alguém senhor gestor, afinal,… https://t.co/pDLiNBa4yJ","pt",0,0
"464","Thu Jul 25 00:59:14 +0000 2019",1154194362936504320,"@Izabel14080992 @antoniorinaldo @brpolitico não, Ciencia e dados não são questão de ponto de vista","tl",0,2
"465","Thu Jul 25 00:58:18 +0000 2019",1154194127879360512,"RT @Tec_Mundo: O país coleta dados desde 2017 sob a justificativa de melhorar a resolução de investigações criminais, contudo, as campanhas…","in",1,0
"466","Thu Jul 25 00:57:59 +0000 2019",1154194049198432256,"RT @Tec_Mundo: O país coleta dados desde 2017 sob a justificativa de melhorar a resolução de investigações criminais, contudo, as campanhas…","es",0,1
"467","Wed Jul 24 00:32:02 +0000 2019",1153825127924031488,"O país coleta dados desde 2017 sob a justificativa de melhorar a resolução de investigações criminais, contudo, as… https://t.co/dvJngfexIj","pt",0,1
"468","Wed Jul 24 00:29:24 +0000 2019",1153824467421814784,"https://t.co/U4CE7crcax Nova plataforma permitirá acesso e compartilhamento de informações clínicas e laboratoriais… https://t.co/PTEThra8Ar","pt",0,4
"469","Tue Jul 23 21:53:54 +0000 2019",1153785332002803712,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,2
"470","Tue Jul 23 14:02:47 +0000 2019",1.153666773516e+18,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,1
"471","Tue Jul 23 00:28:16 +0000 2019",1153461792108138496,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","en",0,1
"472","Tue Jul 23 00:13:19 +0000 2019",1153458030920577024,"RT @ProgramadorREAL: Pro pessoal que estava na live ontem (ou não), o Christian deixou até hoje a oferta especial no pacote de Ciencia de D…","pt",1,1
"473","Mon Jul 22 12:17:34 +0000 2019",1153277906669490176,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,0
"474","Mon Jul 22 01:22:08 +0000 2019",1153112962913263616,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","es",0,0
"475","Sun Jul 21 18:07:34 +0000 2019",1153003600395870208,"China recolhe DNA de cidadãos para criar banco de dados genéticos https://t.co/2rpRythVke","pt",0,1
"476","Sun Jul 21 18:00:27 +0000 2019",1153001809209901056,"@agustjuly Imc nao é o ponto, concordo. Sao poucos dados para definir qualidade de vida. Porém quero ver a Ciencia… https://t.co/BddfEPO6Fg","und",0,0
"477","Sat Jul 20 13:31:54 +0000 2019",1152571838633037824,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",0,2
"478","Sat Jul 20 13:30:30 +0000 2019",1152571486286336000,"@Gmarquezmatte @rvitoria Tudo que é possível maquiar os números pra mim não é Ciencia, pesquisas encomendadas, dado… https://t.co/Zf3TlMoBmQ","und",0,1
"479","Sat Jul 20 00:18:04 +0000 2019",1152372062331256832,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","und",1,0
"480","Fri Jul 19 01:07:10 +0000 2019",1152022032143417344,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",0,0
"481","Wed Jul 17 17:08:38 +0000 2019",1151539215282384896,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",1,4
"482","Wed Jul 17 00:58:50 +0000 2019",1151295157649760256,"Pro pessoal que estava na live ontem (ou não), o Christian deixou até hoje a oferta especial no pacote de Ciencia d… https://t.co/mzYN25Iefg","pt",0,1
"483","Wed Jul 17 00:22:29 +0000 2019",1151286010103377920,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",0,0
"484","Tue Jul 16 21:45:06 +0000 2019",1151246402288328704,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","und",1,0
"485","Tue Jul 16 21:43:09 +0000 2019",1151245915363168256,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","en",1,0
"486","Tue Jul 16 21:42:12 +0000 2019",1151245674622705664,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",1,0
"487","Fri Apr 24 14:21:33 +0000 2020",1253690548327718912,"RT @camilocammas: Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influenza
- 9…","pt",0,0
"488","Fri Apr 24 14:20:43 +0000 2020",1253690336276348928,"RT @rodrigocrs_: Com @MatheusCostaMMA &gt; Ciencia e esporte: como funciona a análise de dados no basquete mytwitterdataeiro https://t.co/3B0hJTiFMJ…","pt",0,0
"489","Wed Apr 22 00:27:40 +0000 2020",1252755918984548352,"Diputado italiano @VittorioSgarbi afirmó: 
- La Ciencia manifestó que el coronavirus era poco menos que una influen… https://t.co/VdgNDJ9vsI","pt",0,0
"490","Tue Apr 21 23:06:34 +0000 2020",1252735506737233920,"O webinar do @Ecsite que vi sobre desinformação em 10/06 foi bem interessante. Especialistas de diferentes áreas ap… https://t.co/lyrNw0liTL","pt",0,3
"491","Tue Apr 21 19:02:34 +0000 2020",1252674105360474112,"Com @MatheusCostaMMA &gt; Ciencia e esporte: como funciona a análise de dados no basquete mytwitterdataeiro… https://t.co/Aejg1sWRsC","pt",0,1
"492","Tue Apr 21 18:59:43 +0000 2020",1252673386024747008,"RT @cepesp: Bolsonaro transformou os dados da science-19 em rusga política. No lugar de buscar o apoio da Ciencia, o database faz o contrário.…","pt",1,0
"493","Tue Apr 21 18:58:56 +0000 2020",1252673188720410624,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,2
"494","Tue Apr 21 17:41:41 +0000 2020",1252653749933420544,"Bolsonaro transformou os dados da science-19 em rusga política. No lugar de buscar o apoio da Ciencia, o database faz… https://t.co/xlGfWlmkQA","pt",0,2
"495","Tue Apr 21 17:35:27 +0000 2020",1252652180445724672,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,5
"496","Tue Apr 21 03:04:32 +0000 2020",1252433008222601216,"Querem fechar novamente a cidade, sem qualquer embasamento a não ser os ""dados das secretarias de saúde"" e a ""ciênc… https://t.co/xq8N9sZ331","und",0,0
"497","Tue Apr 21 02:04:49 +0000 2020",1252417976491335680,"Eu estudando Ciencia de Dados:
DOD - decisão orientada por dados.

O que minha imaginação visualiza:

Rsr https://t.co/PkwcwIM4hF","es",1,2
"498","Tue Apr 21 01:05:13 +0000 2020",1252402980642381824,"Artigo que explica com dados, informaçom, conhecimento e Ciencia a razom pola que vacinar-se nom é umha questom de… https://t.co/R9gfg6Bmku","in",1,0
"499","Mon Apr 20 22:56:10 +0000 2020",1252370502661713920,"@samydana @databasesp Meu caro, não existe gestão, nem Ciencia, é tudo politicagem de quinta categoría. Pura enrolaç… https://t.co/63Q6yFXJ0q","pt",1,0
"500","Mon Apr 20 03:54:25 +0000 2020",1252083172466188288,"Certamente que ficaste encantad@ com a visão científica que o Pedro Passos tem para com o futebol. Por isso passa n… https://t.co/uA4H7xLoa6","pt",0,0
"501","Mon Apr 20 01:59:14 +0000 2020",1252054186545512448,"O país coleta dados desde 2017 sob a justificativa de melhorar a resolução de investigações criminais, contudo, as… https://t.co/VwZadt2F3a","pt",1,0
"502","Sun Apr 19 18:25:58 +0000 2020",1251940116928638976,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,2
"503","Sun Apr 19 01:37:36 +0000 2020",1251686354481811456,"A Ciencia e o desporto tendem a ser dois campos de ação que são vistos de perspectivas diferentes, mas o que pode r… https://t.co/NSlbTHQj5r","und",1,0
"504","Sun Apr 19 00:29:34 +0000 2020",1251669232322072576,"RT @MatheusCostaMMA: Eu e o @rodrigocrs_ produzimos um material bem diferente para o @lancenet. Nesta matéria, contamos como funciona a aná…","en",0,0
"505","Thu Apr 16 15:59:37 +0000 2020",1250816121768480768,"RT @vicky_regia: 4. Os dados mostram esse impacto. Depois da publicação da portaria, o número de ações afirmativas nos programas de pós gra…","pt",1,1
"506","Wed Apr 15 20:44:55 +0000 2020",1250525532019621888,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",1,4
"507","Wed Apr 15 20:40:21 +0000 2020",1250524384831381504,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,2
"508","Tue Apr 14 03:58:54 +0000 2020",1249909971933896704,"RT @baracaty: [Article in Portuguese] Ontem saiu um matéria falando sobre o mundo dos dados - especificamente sobre como as questões de pri…","pt",0,0
"509","Tue Jul 16 21:41:05 +0000 2019",1151245394778755072,"RT @sebraepe: #Hoje, às 20h, tem Webinar Data Science na Indústria da #Moda, com Eduardo Ribeiro, que vai explicar conceitos de Ciencia de…","tl",0,0
"510","Tue Jul 16 02:13:11 +0000 2019",1150951481643806720,"#Hoje, às 20h, tem Webinar Data Science na Indústria da #Moda, com Eduardo Ribeiro, que vai explicar conceitos de c… https://t.co/IJg3FRdXFz","pt",0,7
"511","Tue Jul 16 02:08:31 +0000 2019",1150950308090142720,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,1
"512","Tue Jul 16 02:07:45 +0000 2019",1150950113805836288,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,1
"513","Mon Jul 15 23:27:52 +0000 2019",1150909878833221632,"Devido à demanda dos filiados, novas inscrições para a pós em Ciencia de Dados serão recebidas até julho para cadas… https://t.co/ipV13OUa3X","pt",0,5
"514","Mon Jul 15 15:00:21 +0000 2019",1150782155636781056,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","es",0,1
"515","Mon Jul 15 09:44:33 +0000 2019",1150702684267302912,"meu caminho na computação é só a indecisão eu já fui de segurança pra teoria da computação pra IA pra Ciencia de da… https://t.co/c4bChkBZ5e","pt",1,0
"516","Mon Jul 15 09:42:05 +0000 2019",1150702062210101248,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",1,0
"517","Sun Jul 14 23:54:53 +0000 2019",1150554287405223936,"RT @rafalab: Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados começou! 

Com…","pt",0,0
"518","Sun Jul 14 21:57:34 +0000 2019",1150524765569978368,"Cada dia que passa mergulho com muita paixão em Ciencia de Dados, a lógica relacionada ao assunto associada ao nosso presente é fascinante.","pt",0,2
"519","Fri Jul 12 02:13:17 +0000 2019",1149501954881540096,"Meus amigos mytwitterdataeiros estavam se machine learning, então a tradução do livro Introdução à Ciencia de Dados come… https://t.co/sA0BFXeyUc","pt",0,4
"520","Thu Jul 11 22:43:27 +0000 2019",1149449149408038912,"@L_de_legal @kurwette @DeusGuikof @capitao_gustavo @agathagouveaa vc falou que a Ciencia disse mas logo em seguida… https://t.co/LLdoj4jknG","pt",0,1
"521","Thu Jul 11 13:16:02 +0000 2019",1149306352059265024,"RT @luisf_graca: Caros, estamos c/ coleta de dados no ar sobre percepções e efeitos da trendtopics na vida dos catarinenses. A pesquisa envolv…","pt",0,3
"522","Thu Jul 11 01:38:29 +0000 2019",1149130809300983808,"Palestra: Ciencia de Dados: O melhor caminho para alinhar o produto com os objetivos de negócio https://t.co/KzldaPUSvL","pt",1,2
"523","Thu Jul 11 00:19:50 +0000 2019",1149111018062266368,"4. Os dados mostram esse impacto. Depois da publicação da portaria, o número de ações afirmativas nos programas de… https://t.co/Zj9w2Uuswd","pt",0,0
"524","Thu Jul 11 00:12:24 +0000 2019",1149109146870005760,"como alguém pode não achar Ciencia de Dados a coisa mais legal do mundo? os gráficos são lindos, dá pra descobrir u… https://t.co/cxLoW5Pj3s","pt",0,1
"525","Wed Jul 10 01:18:40 +0000 2019",1148763433917210624,"Eu acho que um pouco da hype em torno da Ciencia de Dados abaixou nos últimos anos porque pessoas e empresas descob… https://t.co/xH9Q58avDD","und",1,1
"526","Wed Jul 10 00:18:05 +0000 2019",1148748188830113792,"@EstatSite O pessoal homofóbico/transfóbico pode perceber que a comunidade de Ciencia de Dados é bem aberta à diver… https://t.co/Qd21jlYyX9","pt",0,0
"527","Wed Jul 10 00:17:01 +0000 2019",1148747920390447104,"Minha mãe é igual ao meu pai só q pior devido ao péssimo nível de escolaridade dela e carreira mal sucedida ela est… https://t.co/IY5r46RUAI","pt",0,7
"528","Wed Jul 10 00:13:57 +0000 2019",1148747146977579008,"RT @InfoQmytwitterdata: Ciencia de Dados: O melhor caminho para alinhar o produto com os objetivos de negócio. https://t.co/75xJHyFQjS por Everton…","pt",0,1
"529","Tue Jul 09 18:25:13 +0000 2019",1148659387554312192,"@vivika__ @FeliPinheir Eu tô tentando organizar tabela e conferir dados, mas picado é impossível render. Ciencia pr… https://t.co/JaHIC7kcL3","pt",0,1
"530","Tue Jul 09 16:25:03 +0000 2019",1148629144890224640,"RT @andrizek: Dizem que o database não faz nada para combater a science. Mas eis as medidas:
- Atrasar a divulgação dos dados para depois do J…","pt",0,0
"531","Mon Jul 08 00:56:43 +0000 2019",1148033137164902400,"@juditecypreste Desde que eu comecei a estudar (por conta) Ciencia de Dados, felizmente, sempre encontrei pessoas d… https://t.co/kz3qFN6vFX","pt",1,3
"532","Thu Jul 04 19:16:43 +0000 2019",1146860408944439296,"RT @CAPES_Oficial: Para discutir a importância da abertura dos dados no enfrentamento à trendtopics de science-19, a #CAPES apoia o II Encontro…","es",0,0
"533","Wed Jul 03 23:38:44 +0000 2019",1146563957542572032,"Hoje é dia de lembrar do episódio com a @dii_lua:
Letícia Silva: Head de Ciencia de Dados na 2MI (parte 1)
https://t.co/frIbwqX7sY","pt",0,0
"534","Wed Jul 03 23:36:28 +0000 2019",1146563388639764480,"Ciencia de Dados: O melhor caminho para alinhar o produto com os objetivos de negócio. https://t.co/75xJHyFQjS por Everton Gago","pt",0,0
"535","Wed Jul 03 22:26:48 +0000 2019",1146545853986942976,"RT @CAPES_Oficial: Para discutir a importância da abertura dos dados no enfrentamento à trendtopics de science-19, a #CAPES apoia o II Encontro…","pt",0,0
"536","Wed Jul 03 15:17:54 +0000 2019",1146437920376725504,"RT @CAPES_Oficial: Para discutir a importância da abertura dos dados no enfrentamento à trendtopics de science-19, a #CAPES apoia o II Encontro…","pt",1,0
"537","Mon Jul 01 18:28:06 +0000 2019",1145761011334619136,"[Article in Portuguese] Ontem saiu um matéria falando sobre o mundo dos dados - especificamente sobre como as quest… https://t.co/7v7dPwdJYE","pt",0,0
"538","Mon Jul 01 15:06:48 +0000 2019",1145710348906967040,"Para discutir a importância da abertura dos dados no enfrentamento à trendtopics de science-19, a #CAPES apoia o II Enco… https://t.co/pcNgXfjSAn","pt",0,0
"539","Mon Jul 01 14:18:20 +0000 2019",1145698154186252288,"1/3 Tbm li com atraso. Achei curioso o argumento da @_pinheira. Prefiro o modelo de pós-review. Deve diminuir um po… https://t.co/UhDndLe5xb","pt",0,3
"540","Sun Jun 30 13:20:07 +0000 2019",1145321113632878592,"@Eduvaldo8 E a escola tradicional não prepara para as três maiores áreas que surgiram no séc. XXI e nesta realidade… https://t.co/VsgkPZErwq","pt",0,0
"541","Tue Jun 25 23:21:23 +0000 2019",1143660490071126016,"@Capyvara É da turma da PUC-Rio e FGV-SP. Só fera na parte de Ciencia de Dados!","pt",0,0
"542","Tue Jun 25 23:21:04 +0000 2019",1143660410983395328,"China recolhe DNA de cidadãos para criar banco de dados genéticos https://t.co/kk9jeC4Snd https://t.co/PyI5CFxu5W","pt",0,3
"543","Tue Jun 25 20:52:18 +0000 2019",1143622970478383104,"RT @DoctoraGlas: Cuidado con esta elementa que utiliza una supuesta pureza ideológica y estricta neutralidad de la ciencia para negar la tr…","pt",1,0
"544","Tue Jun 25 17:36:26 +0000 2019",1143573680515158016,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,0
"545","Tue Jun 25 14:15:08 +0000 2019",1143523020268613632,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,0
"546","Tue Jun 25 14:08:25 +0000 2019",1143521328848408576,"RT @srlm: #Ciencia começa a entender a confiabilidade de #data_science_2; dados estudos mostram IFR [taxa de confiabilidade de infecção] de 0,6 a…","pt",0,0
"547","Tue Jun 25 14:08:07 +0000 2019",1143521254596587520,"@khadijah_py Me sinto da mesma forma, a home do YouTube é cheia de vídeos sobre programação/Ciencia de Dados mas as… https://t.co/hbkbD3vaGO","pt",0,5
"548","Tue Jun 25 14:01:16 +0000 2019",1143519533380067328,"RT @ProgramadorREAL: Live#4 - Vamos falar de Ciencia de Dados? https://t.co/UVuRWWIyoh","pt",0,0
"549","Tue Jun 25 14:00:54 +0000 2019",1143519440920862720,"RT @RobertaAscar: estudando Ciencia de Dados em python e engenharia de machine learning fodase","pt",0,0
"550","Tue Jun 25 02:20:36 +0000 2019",1143343201085984768,"estudando Ciencia de Dados em python e engenharia de machine learning fodase","pt",1,0
"551","Tue Jun 25 02:04:00 +0000 2019",1143339027376082944,"Normalizem apresentar dados para as vossas crenças. Se um problema pode ser resolvido com estatística, não usem his… https://t.co/xckZJi3Hu7","pt",0,2
"552","Tue Jun 25 00:26:15 +0000 2019",1143314424951971840,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,2
"553","Mon Jun 24 12:29:56 +0000 2019",1143134159252140032,"SAS apresenta novidades em cloud analytics e reforça compromisso com capacitação em Ciencia de Dados.… https://t.co/bq4aazeSNk","pt",0,0
"554","Sun Jun 23 09:51:59 +0000 2019",1142732020042338304,"RT @ProgramadorREAL: Live#4 - Vamos falar de Ciencia de Dados? https://t.co/UVuRWWIyoh","pt",1,0
"555","Sun Jun 23 01:26:41 +0000 2019",1142604859100803072,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",1,0
"556","Sun Jun 23 01:25:35 +0000 2019",1142604581660241920,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,1
"557","Sun Jun 23 00:48:49 +0000 2019",1142595328639688704,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,0
"558","Sun Jun 23 00:48:02 +0000 2019",1142595131738075136,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",1,0
"559","Sun Jun 23 00:26:39 +0000 2019",1142589751586959360,"RT @fexbio: @markrubs Um professor vomitando informações, dados e macetes de vestibular é tão dogmático quanto qualquer pastor ou líder de…","pt",0,0
"560","Sun Jun 23 00:23:37 +0000 2019",1142588988408156160,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",1,1
"561","Sun Jun 23 00:20:45 +0000 2019",1142588265637253120,"RT @chrisflach: Computação Viva: Conversas ao Pôr-do-Sol  #2: Prof Ricardo Rios @ricardo_arios (UFBA) bate um papo com o cientista de dados…","pt",0,1
"562","Sat Jun 22 22:29:42 +0000 2019",1142560318167687168,"RT @portalR7: Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","und",0,0
"563","Sat Jun 22 22:27:31 +0000 2019",1142559769498148864,"Live#4 - Vamos falar de Ciencia de Dados? https://t.co/UVuRWWIyoh","es",0,2
"564","Sat Jun 22 19:22:08 +0000 2019",1142513117332680704,"Especialistas alertam para a coleta de dados por aplicativos de celular https://t.co/Y2MEh0GjaZ https://t.co/42NJCVL0hw","pt",0,1
"565","Sat Jun 22 14:36:39 +0000 2019",1142441271065268224,"Computação Viva: Conversas ao Pôr-do-Sol  #2: Prof Ricardo Rios @ricardo_arios (UFBA) bate um papo com o cientista… https://t.co/c8dX1wShZz","pt",1,0
"566","Sat Jun 22 13:35:12 +0000 2019",1142425806259609600,"Em algum lugar no universo, daqui a 2000 anos, um alienígena Anunak joga um jogo de doenças onde uma raça inteira é… https://t.co/SySnfgbV89","pt",0,4
"567","Sat Jun 22 13:29:19 +0000 2019",1142424325632548864,"Mostra o exame Peppa e tome tubaína ? Cuidado não é só uma gripezinha , science 19 segundo o Dória e a Ciencia  pelos… https://t.co/BSQDTUlIqS","pt",1,5
"568","Sat Jun 22 11:37:09 +0000 2019",1142396098843164672,"@rosa_amarela @ConJur_Oficial Sim, são pessoas, mas esses dados são importantes não só para a Ciencia como também p… https://t.co/qR5mAGfBnl","pt",1,0
"569","Sat Jun 22 11:25:42 +0000 2019",1142393217624788992,"@leandrotavora A OMS pelo menos se retrata em relação a pesquisas e seus resultados; agora imagina se ela tivesse a… https://t.co/A9VNEEhdEp","pt",1,1
"570","Fri Jun 21 15:19:11 +0000 2019",1142089589177376768,"RT @srlm: #Ciencia começa a entender a confiabilidade de #data_science_2; dados estudos mostram IFR [taxa de confiabilidade de infecção] de 0,6 a…","pt",0,0
"571","Fri Jun 21 12:57:17 +0000 2019",1142053879472955392,"@mmarinhomkt @mmarinhomkt vc trabalha com análise de dados pra campanhas eleitorais? Pergunto isso pq eu trabalho c… https://t.co/iEU757dHMB","en",0,0
"572","Fri Jun 21 12:57:03 +0000 2019",1142053821327323136,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,1
"573","Thu Jun 20 02:28:45 +0000 2019",1141533315394154496,"China recolhe DNA de cidadãos para criar banco de dados genéticos https://t.co/kjuiZrQIEq","pt",1,0
"574","Thu Jun 20 02:28:08 +0000 2019",1141533159617548288,"@samydana @Madalen24653040 @databasesp Depois querem que acreditamos que as decisões de gov são tomadas com base na… https://t.co/s8kx2oGFGt","pt",1,1
"575","Thu Jun 20 02:23:17 +0000 2019",1141531940534804480,"@CrisPer52455332 @lucasrohan Deixa de ser burra que o teu bosta sempre foi contra o isolamento e estimula o gado a… https://t.co/X2PITuZJwX","und",0,1
"576","Thu Jun 20 01:54:12 +0000 2019",1141524621172367360,"@jairbolsonaro não se preserva democracia escondendo dados, tirando dinheiro de universidades, de hospitais, venden… https://t.co/gsqkE2Dbqv","pt",0,0
"577","Wed Jun 19 16:36:11 +0000 2019",1141384190396686336,"Ciencia e esporte: como funciona a análise de dados no basquete mytwitterdataeiro | LANCE! https://t.co/PISImUpC4P","pt",0,4
"578","Wed Jun 19 13:32:47 +0000 2019",1141338036564877312,"@estocastica Li aqui essa semana um doutorando em Ciencia política questionando o sentido de ler um autor que já mo… https://t.co/Ed6VIxpy7i","pt",1,0
"579","Wed Jun 19 13:14:47 +0000 2019",1141333508155219968,"RT @MatheusCostaMMA: Eu e o @rodrigocrs_ produzimos um material bem diferente para o @lancenet. Nesta matéria, contamos como funciona a aná…","pt",0,0
"580","Wed Jun 19 00:50:59 +0000 2019",1141146323267272704,"RT @lipejeunehomme: Incentivar aglomerações, OMITIR DADOS, burlar regras e execrar a
Ciencia que mostra que quanto mais bem feito fosse o i…","pt",1,0
