created_at,id,full_text,lang,retweet_count,favorite_count
Wed Jan 02 19:22:29 +0000 2019,1080544877962772495,"@gioxira Tá consumindo Vice, é? 🙊",pt,0,0
Tue Jan 01 18:33:34 +0000 2019,1080170182352556039,@teenagedirtbez Cracudas nível 10000000,pt,0,0
Tue Jan 01 17:40:05 +0000 2019,1080156719848873984,"Da série: eu conheço esse cabelo colorido, cheiroso e macio https://t.co/Ocs1SlJ7hA",pt,0,2
Tue Jan 01 17:39:25 +0000 2019,1080156553238454272,"@teenagedirtbez Aaaaaah, eu tava sentindo que ia te encontrar! Foi altíssimo!!!",pt,0,2
Mon Dec 31 14:25:20 +0000 2018,1079745321859776513,Mulheres e suas definições https://t.co/KfGbmujxnr,pt,0,7
Fri Dec 28 01:12:26 +0000 2018,1078458620759719936,@_sadyuri Sp e litoral,pt,0,0
Fri Dec 28 01:12:06 +0000 2018,1078458537385385985,@_sadyuri Foi exatamente a pergunta que ela fez hahahahah,pt,0,0
Fri Apr 03 16:47:47 +0000 2020,1246117204686524417,@alarica_ você acha normal o mano gritar com a própria mãe? pelo amor...,pt,0,1
Fri Apr 03 16:47:24 +0000 2020,1246117105751265280,@alarica_ e o lance da zoofilia...,it,0,1
Fri Apr 03 16:45:11 +0000 2020,1246116546335977472,eu na rua https://t.co/bGpYdipBwU,pt,0,2
Fri Apr 03 16:14:24 +0000 2020,1246108802367307778,"@piranhadogta Ain amigo, que bad, né? 😓 Não dá nem pra duvidar dos relatos",pt,0,0
Fri Apr 03 16:11:03 +0000 2020,1246107959819751427,"O mano foi até impedido de entrar nos eventos pela comissão da interaFAU. Puts #BBB, nenhuma investigação prévia.",pt,0,0
Fri Apr 03 16:04:42 +0000 2020,1246106361261416448,@mieiraviranda Tudohhh pra fugir da bactéria filha da puta,pt,0,0
Fri Apr 03 02:33:02 +0000 2020,1245902096081260546,Vai paizão 🙏🏻,pt,0,1
Thu Apr 02 20:33:37 +0000 2020,1245811647731716097,"Eu ODEIO cobrar o meu serviço depois que eu entrego. Mano, é sua obrigação me pagar, o serviço já foi feito e tá MUITO bem feito.",pt,0,2
Wed Apr 01 18:46:10 +0000 2020,1245422217963454468,@piranhadogta Kkkkkkk,und,0,0
Wed Apr 01 18:45:15 +0000 2020,1245421987956219905,"Triste por ser uma mulher tão competente e ganhar pouco. Estás contente, jornalismo?",pt,0,7
Wed Apr 01 04:56:36 +0000 2020,1245213451313721344,"@teenagedirtbez Então, ela falou assim ""não estamos fazendo esses dias"", vamos rezar para que não seja definitivamente 🙏🏻🙏🏻🙏🏻",pt,0,0
Wed Apr 01 04:43:47 +0000 2020,1245210226636308480,@piranhadogta Brincando com perigo kk,pt,0,0
Wed Apr 01 04:41:54 +0000 2020,1245209751811735552,@GoncalvesNero Rtwitei,lv,0,2
Wed Apr 01 04:41:41 +0000 2020,1245209696300085251,"""Será que as arlequinas encubadas vão continuar fingindo que torcem pro Babu?"" - GONÇALVES, Leandro (2020)",pt,0,4
Wed Apr 01 04:39:26 +0000 2020,1245209133353222144,"@teenagedirtbez Amiga, eu fui umas 3 vezes e não achei mais. Me disseram que não estão fazendo mais ;(",pt,0,0
Wed Apr 01 03:48:53 +0000 2020,1245196409323827200,@hobispierre Refluxo de quem comeu e se lambuzou bastante né safada,pt,0,0
Wed Apr 01 03:46:38 +0000 2020,1245195845852594176,@piranhadogta Amiga ela é anestesista (não é?) Tem que ter calma,pt,0,0
Wed Apr 01 03:45:41 +0000 2020,1245195603149275136,@ombusdwoman De quem você gosta?,pt,0,0
Wed Apr 01 03:43:53 +0000 2020,1245195151426957315,@piranhadogta @_beatoledo Amoooo,und,0,1
Wed Apr 01 03:43:12 +0000 2020,1245194980332896257,"@piranhadogta @topssissimo Cada moradora da Vegas votou 10 vezes no prior, graça a Deus sem voto em vão 🙏🏻🙏🏻🙏🏻",pt,0,0
Wed Apr 01 03:40:53 +0000 2020,1245194398176088064,Depois de hoje no BBB vejo que o Brasil tem jeito sim 🙏🏻🙏🏻🙏🏻,pt,0,3
Wed Apr 01 03:38:26 +0000 2020,1245193780543848449,"@_beatoledo É, isso é verdade :( cabelinho curtinho assim, até cabeleleiro erra às vezes e fica bem visível",pt,0,1
Fri Dec 28 01:09:10 +0000 2018,1078457796113457152,@Marcos__Miranda Queremos ver o Ben psico,es,0,1
Fri Dec 28 01:07:10 +0000 2018,1078457296089481216,"Minha mãe: ""minha filha é independente, crio ela pro mundo pipipipopopo""

- Mãe, tô indo viajar

""NOOOSSA COMO VOCÊ É DESNATURADA, ESQUECE DE MIM""",pt,0,2
Thu Dec 27 20:33:13 +0000 2018,1078388354096480257,"E os eventos de samba que tão ocorrendo tudo quando não tô em Bauru, caraio",pt,0,0
Thu Dec 27 03:31:28 +0000 2018,1078131221551562753,"Sei lá, o jeito que a minha filha foge de macho escroto é diferente 😍😍😍 https://t.co/brhKuj16EB",pt,0,1
Thu Dec 27 03:06:45 +0000 2018,1078125001604284416,@_sadyuri E num é? Loucura,pt,0,1
Thu Dec 27 03:03:00 +0000 2018,1078124059290935296,RT @teenagedirtbez: que ÓDIO que eu tenho com quem não tem zelo pelas coisas dos outros puta que pariuuuuuuu,pt,0,0
Thu Dec 27 03:01:45 +0000 2018,1078123744563023872,@_rebkj Rélôô!,ht,0,0
Wed Dec 26 14:27:39 +0000 2018,1077933966508855296,@ohsilvestri Use camisinha,pt,0,0
Wed Dec 26 14:25:10 +0000 2018,1077933344179007488,"Hoje é dia de escutar Lady Gaga, caraio",pt,0,1
Tue Dec 25 22:48:26 +0000 2018,1077697607135313921,"Gente, o que é isso de bird box?",pt,0,1
Tue Dec 25 22:43:46 +0000 2018,1077696430322712577,@topssissimo Gonna cry?,en,0,1
Tue Dec 25 21:07:07 +0000 2018,1077672108346523648,"Kauã pra mim: ""Tatá, você parece um menino, mas um menino muito bonito""",pt,0,5
Tue Dec 25 16:09:51 +0000 2018,1077597300439027713,Meu Natal teve a minha mãe roubado no stop e minha irmã negando ajuda. Eu amo!,pt,0,2
Tue Dec 25 16:08:45 +0000 2018,1077597020884484096,@choosebooks Hahahahhahaa força icone,pt,0,0
Tue Dec 25 00:38:30 +0000 2018,1077362917765451777,RT @teenagedirtbez: ainda bem q aqui não tem isso de esperar até meia noite já estou com a barriga cheíssima,pt,0,0
Mon Dec 24 21:46:09 +0000 2018,1077319545373818880,@assilemonairoti Cadê a força da mulher sapatona?,pt,0,0
Mon Dec 24 21:06:41 +0000 2018,1077309613492617216,"""Xé fi! Eu sou da marinha e minha especialidade é limpeza"" - MORAES, Rafael.",pt,0,0
Mon Dec 24 21:05:28 +0000 2018,1077309303776780288,Eu e a cachorra que gosto 💕💕💕💕💕💕💕💕💕💕💕💕💕💕 https://t.co/NGK5toj75G,pt,0,5
Mon Dec 24 20:06:07 +0000 2018,1077294369256939520,Parabéns pra mim que percebeu agora que só TROUXE UMA ROUPA DE FRIO pra viajar.,pt,0,1
Sun Dec 23 12:28:03 +0000 2018,1076816704980815873,@nimbussx Ele tinha um camarote?,pt,0,1
Sun Dec 23 01:16:21 +0000 2018,1076647667558727680,Ah! Não esquecemos dos doces! ABC não é só grande São Paulo.,pt,0,2
Sun Dec 23 01:14:38 +0000 2018,1076647233842569221,"Ontem, eu e Monti concordamos que Tatuí é lembrada pela cidade do conservatório, da Vera Holtz e da maior árvore de natal natural do país vulgo ""pinheirão"".

""É que vocês não viram antes do raio"" - TATUIANOS, tatuienses.",pt,0,3
Sun Dec 23 01:05:55 +0000 2018,1076645041890885639,"RT @gfonsecaramos: Nessas reuniões de final de ano a gente percebe que num futuro não tão distante, tem potencial pra virar aquele tio que…",pt,0,0
Sat Dec 22 19:15:42 +0000 2018,1076556906460860417,@hobispierre Sim hahahahah Carlos sendo Carlos,pt,0,0
Sat Dec 22 14:06:38 +0000 2018,1076479126175997953,E o Carlos que me pediu em casamento e fugiu pra praia.,pt,0,3
Sat Dec 22 02:21:44 +0000 2018,1076301731343028224,@Marcos__Miranda Medo,es,0,0
Wed Dec 19 19:40:23 +0000 2018,1075475952325615617,"Essa coisa de Lula e pipi popo, como diria minha vó ""é fogo de palha"".",pt,0,1
Wed Dec 19 19:32:38 +0000 2018,1075474003303780352,@aleolivra Um coisa chamada capitalismo,pt,0,0
Wed Dec 19 16:19:31 +0000 2018,1075425402993238016,@teenagedirtbez Exato!!! Temos que marcar algo,es,0,0
Wed Dec 19 12:42:03 +0000 2018,1075370676880596992,@teenagedirtbez Tá chegando dnv caraioooo,pt,0,0
Tue Dec 18 22:01:13 +0000 2018,1075149006609756160,"@hobispierre @Fernandaforci Que linda, linda.",pt,0,1
Tue Dec 18 21:12:04 +0000 2018,1075136640086085633,Os cachorros fazem a festa e as aves cantam e dançam quando meu pai chega do trabalho. Ele é uma Cinderela contemporânea 😍,pt,0,2
Tue Dec 18 14:53:59 +0000 2018,1075041491536482305,@AlissonBiglia Tem no Tauste Duqueee mas que mercado é esse em tatucity? 👀,pt,0,0
Mon Dec 17 16:29:02 +0000 2018,1074703025602736128,E o entregador de marmita que chamou eu e a Ari de esquisita.,pt,0,1
Mon Dec 17 16:14:50 +0000 2018,1074699452001280001,Fiz tai dai na minha calcinha.,pt,0,0
Mon Dec 17 02:55:06 +0000 2018,1074498191700189184,@ohsilvestri PEÉSSÃO: Saudade,pt,0,1
Mon Dec 17 02:53:53 +0000 2018,1074497885947990018,RT @kribshna: O sorvete napolitano é um artifício da indústria de alimentos para nos lembrar que tudo na vida tem seu lado ruim (nesse caso…,pt,0,0
Mon Dec 17 02:53:11 +0000 2018,1074497709762113541,"@ohsilvestri Ain Silvestreeeee, agora que cê me fala, vou embora amanhã aaaaaah

PS: volto antes, vamo sair caraio",pt,0,1
Sun Dec 16 22:37:27 +0000 2018,1074433352525115397,Pega essa vodka e vamo quebrar as taças,pt,0,1
Sun Dec 16 17:49:35 +0000 2018,1074360907843690496,Férias em Bauru é ótimo. Nenhum universitário chato no meio da rua. Mas também é bad pois nenhum universitário chato na rua. CADÊ AS FESTAS CARAIO,pt,0,4
Sun Dec 16 17:04:02 +0000 2018,1074349443477135362,@r_becaaa Preconceituosa,pt,0,0
Sat Dec 15 22:30:52 +0000 2018,1074069306550480896,Amante estátua de sal https://t.co/C0zGuk1LZm,pt,0,2
Sat Dec 15 21:02:19 +0000 2018,1074047020732702721,@teenagedirtbez Iti s2,in,0,0
Sat Dec 15 19:07:20 +0000 2018,1074018087282855936,Tá chovendo de um jeito que parece  que deus está brincando de jogar bombinha  na gente,pt,0,0
Sat Dec 15 18:24:24 +0000 2018,1074007279815528448,@_sadyuri Ter apoio de amigos é essencial hahaha o Tobias com o Pierre também sorriem.,pt,0,1
Sat Dec 15 17:34:45 +0000 2018,1073994785755680768,"Gente, a Dara está aprendendo a sorrir. Eu amo essa cachorra. As meninas dizem que estou vendo coisas.",pt,0,1
Sat Dec 15 06:31:33 +0000 2018,1073827886795292672,Mulher de sítio e mulher elegante.,pt,0,0
Fri Dec 14 03:45:25 +0000 2018,1073423690942046208,"@_beatoledo @ervinhadejah @tuts_b1s4 @teenagedirtbez @cezaraugustom Gente, como diria Jorge Ben ""que maravilha""",pt,0,1
Fri Dec 14 01:13:52 +0000 2018,1073385550533537792,Adoro meus amigos biólogos,pt,0,0
Fri Dec 14 00:02:04 +0000 2018,1073367483564871681,"@_sadyuri Pois é, eu também",pt,0,0
Thu Dec 13 23:59:15 +0000 2018,1073366774752706561,"@tuts_b1s4 Hoje eu estava limpando a minha cozinha e só consegui lembrar de você: ""porque nem as férias me param"".",pt,0,1
Thu Dec 13 23:53:21 +0000 2018,1073365289704792064,@_sadyuri Faça por amor porque se for por dinheiro troque de curso,pt,0,0
Thu Dec 13 23:52:33 +0000 2018,1073365086004228098,@gioxira Glória Glória aleluia,pt,0,0
Thu Dec 13 18:13:28 +0000 2018,1073279752608366593,RT @lilicarepiloc: MINHA PRIMA PARTICIPA DE UMA ONG E RESOLVERAM FAZER BONECOS DOS ALUNOS https://t.co/w9U2ev21NR,pt,0,0
Thu Dec 13 18:12:12 +0000 2018,1073279434046750720,@lilicarepiloc Mano,it,0,1
Thu Dec 13 18:05:30 +0000 2018,1073277748628611073,E ontem que a gente tava no Sesc escutando um branco hare Krishna,pt,0,0
Thu Dec 13 15:42:51 +0000 2018,1073241849802956801,@hobispierre Positive energy 🌻,en,0,1
Thu Dec 13 15:41:40 +0000 2018,1073241551411834880,O ceimoço está pronto e CADÊ A MIDORI?,pt,0,1
Tue Dec 11 21:43:52 +0000 2018,1072607926441910273,"@cravocanelae Pro universo, pode",es,0,0
Tue Dec 11 21:40:19 +0000 2018,1072607032543535107,RT @embustito: chá de revelação pra mim é ayahuaska,pt,0,0
Tue Dec 11 21:37:21 +0000 2018,1072606285118488577,"@_sadyuri Tomar sorvete é muito bom, tá certíssima.",pt,0,0
Tue Dec 11 19:17:10 +0000 2018,1072571009000194048,"@Leo_Stocco esqueço que você é natural da Inglaterra, português é só um mimo",pt,0,0
Tue Dec 11 19:16:06 +0000 2018,1072570738182377472,O jovem está perdido quando descobre que dá para colocar ganja em todos os dotes culinários.,pt,0,1
Tue Dec 11 19:13:03 +0000 2018,1072569973451702272,"@Leo_Stocco Nossa, não gostei dessa rede social.",pt,0,0
Tue Dec 11 19:12:35 +0000 2018,1072569856216711169,"@Leo_Stocco Mas então, migo. Saldar é de pagamento de dívida (Credo que Deus me livre) e saudar é de cumprimento. Que meu deus cumprimente o teu e não lhe pague por algo. Af, odeio português.",pt,0,1
Tue Dec 11 18:02:44 +0000 2018,1072552275737042945,"@Leo_Stocco Menino, tive que reescrever o tt porque não dá para editar. Que absurdo. Todo dia descubro uma coisa nova nessa rede social.",pt,0,0
Tue Dec 11 18:02:18 +0000 2018,1072552168257933312,@Leo_Stocco Obrigada pela playlist. O deus da recomendação musical que habita em mim saúda o deus da recomendação musical que habita em você. Musastê.,pt,0,0
Tue Dec 11 18:00:02 +0000 2018,1072551595941027841,@Leo_Stocco Saúda*,pt,0,0
Tue Dec 11 17:08:34 +0000 2018,1072538646346153986,"@Leo_Stocco Deixe disso, moço! Que esse desgosto eu dou aos meus pais.",pt,0,1
Tue Dec 11 17:05:26 +0000 2018,1072537856525115394,"@_beatoledo @tuts_b1s4 Aaaaah, eu amo",pt,0,2
Tue Dec 11 13:30:59 +0000 2018,1072483890051366912,"A eternidade, o infinito, a casca de cenoura.",pt,0,0
Tue Dec 11 13:18:45 +0000 2018,1072480810123575296,"Felizmente de banho tomado, agora estou PROTEGIDA.",pt,0,0
Tue Dec 11 11:32:52 +0000 2018,1072454164687532033,@_beatoledo Contemplada com esse tt.,pt,0,1
Tue Dec 11 11:31:17 +0000 2018,1072453765238849536,"E a Samu que passa pelo mal de ter telefone 011 em terras interioranas:

""Às vezes, ninguém me atende, acham que é cobrança e eu só quero vender umas roupas""

E xinga os brechós.",pt,0,1
Tue Dec 11 11:27:51 +0000 2018,1072452899056312321,@lilicarepiloc Aaaaaaah!,und,0,0
Mon Dec 10 15:50:02 +0000 2018,1072156492621668353,RT @mariadorosario: Hoje é Dia Internacional dos Direitos Humanos. Também se completam 70 anos da declaração universal dos direitos humanos…,pt,0,0
Mon Dec 10 15:05:48 +0000 2018,1072145363551830016,"Meus amigos estão se formando, caralhooooo! Feliz porém triste.",pt,0,1
Mon Dec 10 14:44:12 +0000 2018,1072139926483935236,@Leo_Stocco @cravocanelae Hahahahah muito bom!,pt,0,0
Sun Dec 09 23:59:24 +0000 2018,1071917257385828353,@cravocanelae Mulheres sensatas,pt,0,1
Sun Dec 09 23:56:53 +0000 2018,1071916627493601280,@cravocanelae Sdds do tempo que amiga minha era unespiana,pt,0,0
Sun Dec 09 18:02:43 +0000 2018,1071827497703100416,"@_bluuz_ Aaaaaaah, força mana",pt,0,1
Sun Dec 09 17:42:39 +0000 2018,1071822447912062976,"Bolinha azul, girando pelo céu, mais fácil acreditar, MANO, no papai noel",pt,0,0
Fri Dec 07 02:32:23 +0000 2018,1070868595452903424,Catupiry é ruim.,pt,0,1
Thu Dec 06 20:07:59 +0000 2018,1070771857480212480,@tuts_b1s4 Aproveita!!!,pt,0,1
Thu Dec 06 19:21:56 +0000 2018,1070760269280960513,O jovem que entra na faculdade e vai morar fora parace que viveu até aquele momento PRESO.,pt,0,2
Thu Dec 06 18:01:15 +0000 2018,1070739963656978432,Mas nem batata eu tenho.,pt,0,0
Thu Dec 06 18:00:48 +0000 2018,1070739851870461960,Hoje eu tô só no ninguém me ama ninguém me quer por isso eu vou comer batata,pt,0,0
Thu Dec 06 16:13:39 +0000 2018,1070712886895538182,Já agradeceram o algoritmo do Spotify hoje?,pt,0,1
Thu Dec 06 16:00:42 +0000 2018,1070709627887726594,@teenagedirtbez Como?,es,0,0
Thu Dec 06 05:28:31 +0000 2018,1070550534262849536,"""Eu nasci no dia 10 de fevereiro. No dia do aniversário do PT"" - Jonny, O brabo",pt,0,1
Wed Dec 05 18:25:03 +0000 2018,1070383566549344256,"@hobispierre Manooooo, sim! Representada por esse tt.",pt,0,1
Wed Dec 05 18:22:14 +0000 2018,1070382857703579649,E eu que fui comer um sanduíche achando que era creme de ricota mas era creme COM FRANGO. Inferno.,pt,0,0
Tue Dec 04 17:02:27 +0000 2018,1070000389041385474,@Kimcorrea06 hahaha eu amei!!!,pt,0,1
Tue Dec 04 02:09:34 +0000 2018,1069775689673531393,"RT @stranwberryes: ""e quando abriram o porta malas os ovos estavam intactos""

eu com 10 anos: https://t.co/pMgZ5Lvcg9",pt,0,0
Mon Dec 03 16:49:51 +0000 2018,1069634833343803392,"@hobispierre Parabéns, xuxu!!!",pt,0,1
Mon Dec 03 02:42:09 +0000 2018,1069421501022121985,"RT @m_araclara: O Gui bêbado na aula ""não me identifiquei com a sua matéria, mas isso é com todas do curso""",pt,0,0
Mon Dec 03 02:22:30 +0000 2018,1069416556092973056,O doce do rolê de hoje é pudim.,pt,0,0
Sun Dec 02 16:20:05 +0000 2018,1069264952085618688,As pessoas estão derretendo!!!,pt,0,1
Sat Dec 01 21:10:42 +0000 2018,1068975700848324609,RT @veraholtzirreal: dezembrou https://t.co/wlH0aDndXw,pt,0,0
Sat Dec 01 03:46:51 +0000 2018,1068713006018760704,"""Você não leva o cachorro pra praia. Ele vai"" - CALDEIRAS, Murilo.",pt,0,1
Fri Nov 30 17:54:24 +0000 2018,1068563913455910914,@hobispierre O famoso esqueerdomachyis,es,0,0
Fri Nov 30 17:52:15 +0000 2018,1068563371082035200,@hobispierre Aaaaaah!!!,und,0,0
Thu Nov 29 21:11:43 +0000 2018,1068251181582036994,@ohsilvestri Antes febista do que macho escroto e/ou falso PPI.,pt,0,2
Wed Nov 28 18:38:22 +0000 2018,1067850202269274112,"@_sadyuri Já vai se adaptando para usar o famoso ""shocked but not surprised""",pt,0,1
Wed Nov 28 17:01:13 +0000 2018,1067825753897750529,"Listo abaixo requisitos para participar de Jornalismo Unesp Bauru:

-&gt; Ser mina feminista militante só na teoria;
-&gt; Ser macho escroto;
-&gt; Ser falso PPI;
-&gt; Passar o pano quando o macho escroto é amigo.

Se esqueci de algo, acrescentem
Pois está difícil nada fácil",pt,0,3
Wed Nov 28 15:05:24 +0000 2018,1067796605552771072,@gioxira deus me dá um soco de paciencia,pt,0,0
Tue Nov 27 13:27:00 +0000 2018,1067409454176632832,"@_sadyuri Ain que péssimo, tadinho! Cadê os direitos dos animais?",pt,0,0
Tue Nov 27 13:25:27 +0000 2018,1067409067398840321,O Google docs é um tabuleiro de Ouija pós-moderno.,pt,0,2
Mon Nov 26 16:35:33 +0000 2018,1067094519852793857,"Tudo da câncer hoje em dia!
Sua comida de micro-ondas vai te dar câncer, já um piercing no mamilo, não.",pt,0,3
Sun Nov 25 18:52:51 +0000 2018,1066766684135059456,"@gioxira @teenagedirtbez @_beatoledo Vivo em um mundo pós moderno, onde há o retrato desse fato apenas por fala e não por vídeo? Estou triste",pt,0,0
Sun Nov 25 18:23:01 +0000 2018,1066759176062410752,@gioxira @teenagedirtbez @_beatoledo Wtf man,en,0,0
Sun Nov 25 15:55:47 +0000 2018,1066722124050632711,@aleolivra Pois entenda,pt,0,0
Fri Nov 23 19:16:43 +0000 2018,1066047913288192000,PQ AS PESSOAS NÃO DÃO CARONAAAAAA,pt,0,1
Wed Nov 21 19:47:45 +0000 2018,1065330948911374336,@gioxira Open the door,en,0,1
Wed Nov 21 12:42:20 +0000 2018,1065223889230401536,"""Open drink limitado"", então por que é open, carai?",pt,0,2
Tue Nov 20 17:29:29 +0000 2018,1064933765179424769,Today the giripoca Will Piu Piu,it,0,0
Tue Nov 20 14:35:18 +0000 2018,1064889927958257668,"Mentira, é mais triste quando você descobre que te roubaram https://t.co/hjJCp6Yfut",pt,0,1
Tue Nov 20 13:53:40 +0000 2018,1064879452017049600,Uh mas que bela mitocôndria,pt,0,2
Tue Nov 20 03:00:42 +0000 2018,1064715127524663297,@_rebkj Não,und,0,0
Mon Nov 19 23:53:57 +0000 2018,1064668130071457792,@gioxira Aaaaaaah!,und,0,0
Mon Nov 19 14:28:41 +0000 2018,1064525875717255169,Hoje vi um ET,pt,0,0
Sun Nov 18 16:37:47 +0000 2018,1064195977509330944,@_sadyuri micao tour,ht,0,0
Sun Nov 18 13:07:52 +0000 2018,1064143151710044160,"@_sadyuri muuuita, por isso veja sua lista da sala já e já vai vendo quem colocou ppi e não é",pt,0,0
Sun Nov 18 12:16:23 +0000 2018,1064130192350867456,"@_sadyuri Você quer a lista? Já separo em escrotos, fraudadores de cotas e os que você pode confiar. São ótimas categorias.",pt,0,1
Sun Nov 18 12:14:06 +0000 2018,1064129617869635585,Você quer resenha LOSNAK? taokay,pt,0,1
Sat Nov 17 20:23:49 +0000 2018,1063890473272729600,Brechó com peça de 50 conto tá maluco meu irmão,pt,0,0
Sat Nov 17 20:05:31 +0000 2018,1063885866463051776,Pancadona de Marie Jane,ca,0,0
Sat Nov 17 20:04:35 +0000 2018,1063885633163337729,Eu tenho certeza que a amada sol é o espírito que fuma pontas. Vamos chamar o Meireles.,pt,0,1
Sat Nov 17 19:57:55 +0000 2018,1063883953273282560,RT @BebadaDisse: bom dia HOMEM É TUDO FILHA DA PUTA mas gosto de uns,pt,0,0
Sat Nov 17 15:53:53 +0000 2018,1063822543537274880,Rolê top no mercado https://t.co/euiUrwvJp8,pt,0,3
Sat Nov 17 15:51:08 +0000 2018,1063821851581919234,RT @choosebooks: Hoje será uma perda pra sociedade eu em casa estudando o dia todo pois estou muito bonita,pt,0,0
Fri Nov 16 18:53:27 +0000 2018,1063505343559491584,"Hoje teve inauguração do Tauste PERTO DE CASA, uma mulher com mercado perto não quer guerra com ninguém",pt,0,0
Fri Nov 16 18:49:10 +0000 2018,1063504267527499776,"@eusoujoao1337 @choosebooks Você quer atenção? 😍 Tô seguindo, xuxu",pt,0,1
Fri Nov 16 18:48:45 +0000 2018,1063504162065997825,@eusoujoao1337 @choosebooks Realidades,es,0,0
Fri Nov 16 18:43:51 +0000 2018,1063502926830862338,"@melixiataok @lilianouira Carusa Dutra, também. É difícil ser uma branca com cabelo curto :/ O padrão me pegou, tentei escapar não consegui",pt,0,0
Fri Nov 16 16:23:05 +0000 2018,1063467501517004801,"@choosebooks Não, nós mesmas, nos conhecemos desde os 3 anos?",pt,0,1
Fri Nov 16 16:21:21 +0000 2018,1063467065661640704,"Oi gente, meu nome agora é Elis Regina, às vezes, Cássia Eller ou Sandra Annenberg",pt,0,4
Thu Nov 15 21:15:41 +0000 2018,1063178751020843009,"Quanto mais você foge de bixo, mais aparecem",pt,0,0
Thu Nov 15 21:12:52 +0000 2018,1063178042950991872,Aaaaah! https://t.co/h7TpWWALlW,und,0,0
Thu Nov 15 19:51:02 +0000 2018,1063157447089680390,"RT @uevitin: - já pediu pra sua mãe?
- ainda não 
- pede logo 
- calma ela tá com raiva espera ela se acalmar um pouco",pt,0,0
Wed Nov 14 23:15:00 +0000 2018,1062846388386586624,@cravocanelae Queria dar rttt,pt,0,0
Wed Nov 14 23:11:52 +0000 2018,1062845602302713857,Que legado eu deixei no Sales? Porque o que tem de bixo que me envia solicitação de amizade é incrível. Ain que medo.,pt,0,2
Wed Nov 14 22:57:48 +0000 2018,1062842060556980224,@_nalulu Mano,it,0,0
Wed Nov 14 22:54:56 +0000 2018,1062841340835389440,"Dúvidas que temos que conviver:
Engordei ou é só o período menstrual?",pt,0,3
Wed Nov 14 22:53:58 +0000 2018,1062841095028162565,@_sadyuri Momentosssee,en,0,0
Wed Nov 14 16:12:30 +0000 2018,1062740064537583617,"Eu não sei vocês, mas eu vou fazer a minha compra do mês na Black Friday",pt,0,0
Tue Nov 13 23:21:47 +0000 2018,1062485706713563142,@lilianouira Depressão e vossoroca 👺,pt,0,0
Tue Nov 13 23:14:42 +0000 2018,1062483927032573964,@Marcos__Miranda @lilianouira Eu na entrevista com losnakinho amanhã,pt,0,1
Tue Nov 13 12:17:48 +0000 2018,1062318610373373952,FELIPEEEEEEEEEE,pt,0,0
Tue Nov 13 12:14:44 +0000 2018,1062317840915722240,"@cravocanelae Adoro meus amigos que fazem biologia, vocês postam umas fotos muito tops hahahah",pt,0,0
Mon Nov 12 21:25:51 +0000 2018,1062094142992457729,@lilianouira @melixiataok Aí Credo ainda bem que recebi a mensagem divina e saí,pt,0,0
Mon Nov 12 14:00:29 +0000 2018,1061982065325940736,"A atitude até parece bacana, mas a idealização por trás, me faz ter nojo.",pt,0,0
Mon Nov 12 13:56:13 +0000 2018,1061980991764525057,"@nimbussx Estou te elogiando, não fique acuado",pt,0,1
Mon Nov 12 13:55:33 +0000 2018,1061980822104883205,"@nimbussx Uma que você postou nos stories, no metrô. Faz um tempo. ""É incrível como o tempo só te favorece"" - TEDESCO, Nazaré.",pt,0,0
Mon Nov 12 11:57:51 +0000 2018,1061951201703616513,"Teleton, programa ridículo para aumentar o ego empresarial e passar a visão de que eles são bonzinhos.
Pois na hora de apoiar/aprovar as reformas liberais de diminuição de direitos ""BELEZA, foda-se a população depois eu dou uns 20 milhões"" 
Doam 20m: NOSSA OLHA QUE EMPATIA DELES",pt,0,2
Mon Nov 12 11:47:46 +0000 2018,1061948666628464643,@GoncalvesNero Ahhhh! Que tenso :/,es,0,0
Mon Nov 12 11:46:17 +0000 2018,1061948292723105792,"@lilianouira Ira, acho que é você, gostaria de reclamar que nesse twitter não sei quem é Lilian ou Ira, ou qualquer pessoa derivada do Triplex. Vocês estão fazendo uma identidade compartilhada e está dando muito certo, parabéns.",pt,0,0
Mon Nov 12 04:52:44 +0000 2018,1061844218589646848,@nimbussx vi uma foto tua nos stories e parecia um próprio filhote de Cazuza. Um chuchu.,pt,0,1
Mon Nov 12 04:49:44 +0000 2018,1061843464621621248,@lilianouira Uma observação séria,pt,0,0
Mon Nov 12 04:49:06 +0000 2018,1061843305019949056,@lilianouira Programa machistaaaaa,pt,0,0
Mon Nov 12 01:41:39 +0000 2018,1061796132102258688,Estava tudo bem na festinha de família até que de repente me pego gritando SOCIALISTA COMUNISTA FEMINISTA SIM FORA DAQUI BOLSONARISTA EU SOU LOUCA,pt,0,1
Sun Nov 11 23:41:22 +0000 2018,1061765860845592577,E a fonte que respondeu depois de quase dois meses?,pt,0,0
Sun Nov 11 03:37:25 +0000 2018,1061462876580384768,@_vitorsoares__ Já te disseram isso?,pt,0,1
Sun Nov 11 03:37:18 +0000 2018,1061462846939324416,"@_vitorsoares__ Nossa, você tem cara de jornalista mesmo",pt,0,1
Sun Nov 11 03:36:21 +0000 2018,1061462607754915840,"Nossa, vou esperar ela sair do banheiro para eu tomar banho.

Ela sai do banheiro.

Aaaaaah",pt,0,0
Sat Nov 10 11:14:01 +0000 2018,1061215394625699841,@21stcenturycats Acho que suas pernas grandes ajudam muito,pt,0,0
